customer_id,age,tenure_months,monthly_charges,num_support_calls,num_late_payments,avg_monthly_spend,gender_male,contract_monthly,contract_one_year,contract_two_year,label
3830,67,57,20.74,1,0,20.740000000000002,1,1,0,0,1
3831,46,19,89.56,1,1,89.56,0,1,0,0,1
3832,68,43,27.25,2,3,27.25,0,1,0,0,0
3833,31,27,39.09,1,2,39.09,0,1,0,0,0
3834,32,2,41.41,5,0,41.41,1,1,0,0,1
3835,71,59,70.36,3,2,70.36,1,1,0,0,0
3836,34,17,70.08,2,1,70.08,0,0,0,1,0
3837,46,28,63.98,6,2,63.980000000000004,1,0,1,0,0
3838,45,50,27.05,0,1,27.05,0,1,0,0,0
3839,30,7,55.52,1,1,55.519999999999996,1,0,0,1,0
3840,75,68,24.76,1,0,24.76,0,1,0,0,0
3841,70,10,52.98,1,1,52.98,0,1,0,0,1
3842,51,35,76.17,0,3,76.17,1,1,0,0,0
3843,18,20,102.14,3,1,102.14,0,0,0,1,0
3844,66,64,63.08,3,0,63.08,1,1,0,0,0
3845,30,42,84.18,1,3,84.17999999999999,1,1,0,0,0
3846,61,34,27.88,0,1,27.88,1,0,1,0,0
3847,53,61,93.96,2,3,93.96000000000001,0,0,0,1,0
3848,65,66,58.68,1,3,58.68,0,0,1,0,0
3849,49,22,91.29,1,1,91.29,0,0,0,1,0
3850,19,55,37.7,2,0,37.7,1,1,0,0,0
3851,58,36,60.45,2,0,60.449999999999996,1,0,0,1,0
3852,34,52,112.56,2,0,112.56,1,1,0,0,0
3853,49,61,76.64,1,1,76.64,0,0,0,1,0
3854,37,52,113.94,3,1,113.94,1,0,1,0,0
3855,49,20,67.81,2,0,67.81,0,0,1,0,0
3856,36,46,89.94,2,2,89.94,1,0,1,0,1
3857,76,35,116.43,2,1,116.43,1,1,0,0,1
3858,36,24,43.31,0,0,43.31,0,1,0,0,0
3859,63,3,52.22,0,2,52.22,0,0,1,0,1
3860,47,8,55.09,0,0,55.09,0,0,1,0,0
3861,29,7,22.95,6,6,22.95,0,1,0,0,0
3862,66,61,52.86,4,2,52.86,1,1,0,0,1
3863,56,61,21.17,3,0,21.169999999999998,0,0,0,1,0
3864,66,33,56.27,2,0,56.27,1,0,0,1,0
3865,33,30,50.77,2,2,50.769999999999996,1,0,0,1,0
3866,31,49,63.2,0,2,63.2,1,1,0,0,1
3867,55,8,29.85,1,1,29.85,1,1,0,0,0
3868,50,62,115.65,2,1,115.65,1,1,0,0,0
3869,62,5,117.45,0,2,117.45,0,0,0,1,0
3870,50,64,43.47,2,2,43.47,0,1,0,0,0
3871,25,14,106.09,1,0,106.09,0,0,0,1,1
3872,51,55,88.37,4,1,88.37,0,1,0,0,1
3873,70,48,49.12,1,0,49.120000000000005,0,1,0,0,0
3874,23,30,74.01,2,2,74.01,0,1,0,0,1
3875,18,8,31.37,1,1,31.37,0,0,0,1,0
3876,41,54,76.73,3,2,76.73,1,0,1,0,0
3877,26,69,118.0,2,2,118.0,0,0,0,1,0
3878,58,70,33.3,4,0,33.3,1,0,1,0,0
3879,27,63,77.44,1,1,77.44,1,0,1,0,0
3880,67,3,30.5,3,1,30.5,0,0,1,0,0
3881,33,57,74.37,2,1,74.37,1,0,1,0,0
3882,56,26,51.08,1,0,51.08,1,1,0,0,0
3883,77,3,119.57,2,0,119.57,1,0,0,1,1
3884,51,4,94.38,3,1,94.38,1,0,0,1,0
3885,45,41,62.95,1,0,62.949999999999996,0,1,0,0,0
3886,66,52,102.33,0,1,102.33,1,0,0,1,0
3887,74,6,77.94,3,1,77.94,1,1,0,0,0
3888,73,21,50.31,1,0,50.31,0,1,0,0,0
3889,79,44,76.0,1,0,76.0,0,0,0,1,0
3890,57,20,79.84,3,1,79.84,0,1,0,0,0
3891,42,71,31.46,1,1,31.459999999999997,0,0,0,1,0
3892,36,6,52.97,5,0,52.97,0,0,1,0,1
3893,36,68,33.79,1,0,33.79,1,1,0,0,1
3894,74,62,79.51,1,1,79.51,0,0,0,1,0
3895,58,12,22.06,2,1,22.060000000000002,0,0,1,0,0
3896,35,16,103.36,1,1,103.36,0,0,0,1,0
3897,63,58,84.72,0,1,84.72,1,1,0,0,0
3898,68,61,46.2,1,1,46.199999999999996,0,1,0,0,1
3899,61,55,63.96,1,0,63.96,1,1,0,0,0
3900,54,17,78.03,1,0,78.03,1,1,0,0,1
3901,39,3,93.21,2,0,93.21,0,0,0,1,1
3902,27,3,67.33,3,0,67.33,1,1,0,0,0
3903,18,59,64.68,2,0,64.67999999999999,1,1,0,0,0
3904,25,40,90.04,3,1,90.03999999999999,0,1,0,0,1
3905,69,40,77.64,1,2,77.64,0,1,0,0,0
3906,47,67,110.48,3,0,110.48,1,1,0,0,0
3907,74,10,119.75,5,1,119.75,1,0,0,1,0
3908,79,31,96.91,3,1,96.91,0,0,1,0,0
3909,63,65,104.44,5,0,104.44000000000001,0,1,0,0,1
3910,48,47,87.47,1,1,87.47,0,0,1,0,0
3911,37,5,118.81,0,2,118.80999999999999,0,0,0,1,0
3912,52,67,98.93,1,2,98.93,0,1,0,0,1
3913,28,41,80.2,1,1,80.19999999999999,0,0,1,0,0
3914,44,4,107.2,3,2,107.2,0,1,0,0,1
3915,19,32,61.71,3,1,61.71,1,1,0,0,0
3916,20,38,62.31,0,0,62.31,0,0,0,1,0
3917,70,43,45.07,1,0,45.07,0,1,0,0,1
3918,58,56,29.35,4,1,29.349999999999998,0,1,0,0,1
3919,68,41,87.08,1,1,87.08,1,0,0,1,0
3920,79,21,103.08,1,1,103.08,0,1,0,0,0
3921,64,27,38.16,2,1,38.16,1,1,0,0,0
3922,39,33,20.98,2,3,20.98,1,0,1,0,1
3923,43,34,38.99,1,0,38.99,0,0,0,1,0
3924,39,68,92.01,4,2,92.01,1,1,0,0,0
3925,52,54,53.64,2,1,53.64,0,0,1,0,0
3926,79,50,104.96,2,3,104.96,1,0,0,1,1
3927,64,44,53.37,2,2,53.370000000000005,0,1,0,0,0
3928,34,1,77.46,0,0,77.46,0,1,0,0,1
3929,37,55,96.48,1,0,96.47999999999999,1,0,1,0,0
3930,43,46,27.13,3,0,27.13,0,1,0,0,0
3931,78,37,92.9,2,1,92.9,0,0,0,1,0
3932,45,35,36.91,1,2,36.91,1,0,1,0,0
3933,76,13,93.9,2,2,93.9,1,0,1,0,0
3934,21,67,56.68,3,0,56.68,0,0,1,0,0
3935,25,10,32.63,1,0,32.63,0,0,0,1,1
3936,77,21,73.98,1,1,73.97999999999999,0,0,1,0,0
3937,21,39,68.02,0,0,68.02000000000001,0,0,1,0,0
3938,74,39,97.31,1,0,97.31,1,1,0,0,0
3939,75,38,51.45,2,0,51.449999999999996,1,1,0,0,1
3940,77,50,66.9,0,0,66.9,0,0,1,0,0
3941,29,28,100.13,5,0,100.13,1,0,0,1,1
3942,76,34,57.39,2,0,57.39,0,1,0,0,0
3943,51,49,109.27,3,1,109.27,0,1,0,0,0
3944,50,42,23.54,2,1,23.54,1,0,1,0,0
3945,47,51,42.94,3,1,42.94,1,0,1,0,0
3946,35,33,58.04,1,0,58.04,0,1,0,0,1
3947,51,62,117.63,1,2,117.63000000000001,1,0,1,0,0
3948,68,30,86.81,1,0,86.81,0,0,0,1,1
3949,28,53,25.29,1,2,25.29,1,0,1,0,0
3950,30,54,74.59,2,0,74.59,1,1,0,0,0
3951,49,70,86.16,3,3,86.16,1,1,0,0,1
3952,23,33,73.46,4,0,73.46,0,0,0,1,0
3953,66,6,70.35,2,2,70.35000000000001,0,1,0,0,1
3954,57,33,85.12,5,1,85.12,1,1,0,0,1
3955,50,54,64.86,1,0,64.86,1,1,0,0,1
3956,70,56,69.99,0,4,69.99,0,0,1,0,0
3957,36,68,91.83,1,2,91.83,1,1,0,0,0
3958,61,15,71.25,2,1,71.25,1,0,1,0,0
3959,65,42,30.9,1,0,30.9,1,0,0,1,0
3960,57,60,58.47,0,4,58.47,1,0,1,0,0
3961,56,4,118.74,2,0,118.74,1,0,1,0,1
3962,31,8,29.16,1,1,29.16,1,1,0,0,1
3963,30,66,35.58,1,0,35.580000000000005,1,0,0,1,0
3964,42,63,88.84,1,1,88.84,1,1,0,0,1
3965,79,25,91.52,5,1,91.52,1,1,0,0,1
3966,26,9,27.02,1,0,27.02,0,0,1,0,0
3967,53,54,25.28,2,1,25.279999999999998,1,0,0,1,0
3968,32,39,90.63,4,0,90.63000000000001,1,1,0,0,1
3969,62,67,27.22,1,0,27.22,1,1,0,0,1
3970,67,12,53.57,1,0,53.57,0,1,0,0,1
3971,25,14,119.18,3,1,119.17999999999999,0,1,0,0,1
3972,51,42,116.06,2,1,116.06000000000002,1,0,1,0,0
3973,44,54,24.45,2,0,24.45,0,0,1,0,0
3974,30,44,75.9,0,0,75.89999999999999,1,0,0,1,0
3975,40,63,91.62,0,0,91.62,0,0,0,1,0
3976,45,13,20.58,2,0,20.580000000000002,0,0,1,0,1
3977,60,37,25.72,3,3,25.72,0,1,0,0,0
3978,24,28,40.57,0,1,40.57,1,1,0,0,0
3979,67,18,23.49,0,1,23.49,1,0,1,0,0
3980,41,59,100.13,0,2,100.13,1,0,1,0,1
3981,77,62,101.48,1,0,101.48,0,0,0,1,0
3982,25,53,99.92,0,1,99.92,1,0,1,0,1
3983,36,65,47.08,2,1,47.08,1,1,0,0,0
3984,77,25,53.02,0,1,53.02,1,1,0,0,0
3985,54,12,25.89,2,2,25.89,1,0,0,1,1
3986,45,43,54.39,1,1,54.39,1,0,0,1,0
3987,52,24,42.64,4,2,42.64,0,1,0,0,1
3988,56,32,73.65,1,0,73.65,0,1,0,0,0
3989,70,56,40.47,1,1,40.470000000000006,1,1,0,0,1
3990,40,27,94.9,2,0,94.9,1,0,1,0,0
3991,78,20,60.48,0,0,60.48,1,0,1,0,0
3992,65,47,63.53,4,1,63.529999999999994,1,1,0,0,1
3993,60,15,98.51,3,1,98.51,1,1,0,0,0
3994,19,41,81.27,2,1,81.27000000000001,1,1,0,0,0
3995,34,52,39.26,1,2,39.26,0,0,0,1,0
3996,20,68,65.64,2,1,65.64,0,1,0,0,0
3997,43,22,108.63,2,0,108.63000000000001,0,1,0,0,0
3998,72,41,96.18,2,1,96.18,1,1,0,0,1
3999,53,28,64.35,0,1,64.35,1,1,0,0,0
4000,18,39,68.32,2,0,68.32000000000001,1,1,0,0,0
4001,75,16,88.1,3,1,88.1,1,0,0,1,1
4002,74,70,110.17,6,0,110.17,1,1,0,0,0
4003,65,22,37.12,2,2,37.12,0,0,0,1,1
4004,31,14,109.08,1,0,109.08,0,1,0,0,1
4005,75,39,41.4,4,1,41.4,0,1,0,0,1
4006,61,30,106.93,3,1,106.93,0,0,1,0,0
4007,36,4,106.83,2,1,106.83,0,0,1,0,1
4008,38,29,70.23,1,2,70.23,1,1,0,0,0
4009,61,27,53.53,3,0,53.53,1,0,1,0,1
4010,45,27,110.98,4,0,110.98,0,0,1,0,0
4011,45,54,53.53,2,0,53.53,1,0,1,0,0
4012,62,8,103.4,2,1,103.4,1,1,0,0,0
4013,56,17,104.58,2,0,104.58,1,1,0,0,1
4014,36,39,72.03,0,1,72.03,0,0,1,0,1
4015,74,27,111.04,4,1,111.03999999999999,1,0,0,1,0
4016,53,66,106.27,0,0,106.27,1,1,0,0,1
4017,50,29,31.03,5,1,31.03,0,0,1,0,1
4018,67,48,76.79,1,0,76.79,1,1,0,0,1
4019,64,53,58.47,1,0,58.47,1,0,1,0,0
4020,63,42,116.97,3,1,116.97,0,0,1,0,0
4021,41,38,63.44,3,0,63.44,0,0,0,1,0
4022,72,41,58.03,1,1,58.03,0,0,0,1,0
4023,19,6,45.64,2,3,45.63999999999999,1,1,0,0,0
4024,58,59,115.4,3,2,115.4,0,0,1,0,1
4025,70,26,66.21,0,0,66.21000000000001,0,0,0,1,0
4026,71,26,75.91,1,1,75.91,1,1,0,0,0
4027,67,2,83.8,3,1,83.8,1,0,1,0,1
4028,43,5,23.76,0,1,23.759999999999998,0,1,0,0,0
4029,75,21,24.32,3,3,24.32,1,0,1,0,0
4030,18,51,107.47,4,1,107.47,0,0,1,0,0
4031,71,23,23.39,1,1,23.39,1,1,0,0,0
4032,56,14,23.03,4,2,23.03,1,1,0,0,1
4033,70,46,93.75,1,1,93.75,0,0,1,0,0
4034,44,67,42.99,3,1,42.99,1,0,1,0,0
4035,19,42,92.33,4,0,92.33,1,1,0,0,0
4036,78,68,113.99,2,0,113.99,1,1,0,0,0
4037,38,63,86.6,1,1,86.60000000000001,1,0,1,0,1
4038,74,18,38.1,3,2,38.099999999999994,1,1,0,0,0
4039,57,48,67.76,3,1,67.76,0,0,1,0,0
4040,78,26,63.94,5,1,63.940000000000005,0,0,1,0,1
4041,34,64,21.61,0,1,21.61,0,0,1,0,0
4042,54,24,35.88,3,0,35.88,0,1,0,0,0
4043,78,53,35.85,1,1,35.85,0,0,1,0,1
4044,39,28,114.26,1,0,114.26,1,1,0,0,1
4045,24,6,94.87,1,2,94.87,0,0,1,0,0
4046,63,19,106.0,0,3,106.0,1,1,0,0,1
4047,28,0,40.5,1,0,0.0,1,1,0,0,1
4048,61,32,84.57,4,1,84.57,0,1,0,0,1
4049,42,68,71.04,4,2,71.04,1,1,0,0,0
4050,79,3,106.62,1,0,106.62,0,0,1,0,1
4051,63,70,52.33,3,0,52.33,0,0,0,1,0
4052,27,62,85.44,1,1,85.44,0,0,1,0,0
4053,64,70,116.6,0,0,116.6,1,1,0,0,1
4054,51,62,20.81,3,0,20.81,1,0,0,1,0
4055,57,2,82.04,2,0,82.04,1,1,0,0,1
4056,73,16,103.83,3,0,103.83,1,1,0,0,0
4057,54,19,33.73,0,1,33.73,0,1,0,0,1
4058,58,4,39.95,2,1,39.95,1,1,0,0,1
4059,47,65,72.27,2,1,72.27,1,0,1,0,0
4060,52,2,54.42,0,2,54.42,0,0,1,0,0
4061,28,54,71.06,3,0,71.06,1,0,1,0,0
4062,72,29,101.51,3,1,101.51,0,1,0,0,0
4063,77,59,24.98,3,1,24.98,0,1,0,0,1
4064,69,70,26.9,0,2,26.9,0,1,0,0,0
4065,39,34,71.45,0,0,71.45,0,1,0,0,0
4066,47,35,68.23,2,0,68.23,0,1,0,0,0
4067,23,60,53.93,1,2,53.93,0,1,0,0,0
4068,78,33,74.36,1,1,74.36,1,0,1,0,0
4069,50,39,51.88,2,1,51.879999999999995,1,1,0,0,0
4070,66,44,25.33,2,0,25.33,0,1,0,0,0
4071,67,5,101.02,0,2,101.02000000000001,0,0,1,0,1
4072,76,16,32.83,3,2,32.83,1,1,0,0,0
4073,32,38,104.8,2,0,104.8,0,0,1,0,0
4074,75,62,90.58,2,1,90.58,1,1,0,0,0
4075,61,20,61.88,4,1,61.879999999999995,0,1,0,0,0
4076,40,53,75.67,3,0,75.67,0,1,0,0,0
4077,40,28,83.49,1,0,83.49,1,0,1,0,0
4078,41,70,34.89,1,0,34.89,1,0,1,0,0
4079,76,32,109.24,2,0,109.24,1,0,1,0,0
4080,26,60,100.75,2,1,100.75,0,0,1,0,1
4081,53,16,80.21,1,2,80.21,1,0,0,1,0
4082,31,8,78.35,3,0,78.35,0,0,1,0,1
4083,71,64,113.59,4,1,113.59,1,1,0,0,1
4084,20,48,69.63,4,1,69.63,1,0,1,0,1
4085,77,55,32.41,0,0,32.41,1,0,1,0,0
4086,68,26,79.45,2,1,79.44999999999999,0,1,0,0,0
4087,67,37,35.64,1,2,35.64,1,1,0,0,0
4088,73,51,114.9,0,1,114.89999999999999,1,0,1,0,0
4089,43,60,118.5,2,1,118.5,1,1,0,0,0
4090,27,43,59.98,4,0,59.98,1,1,0,0,0
4091,23,60,85.38,1,2,85.38000000000001,1,1,0,0,0
4092,75,59,41.3,3,2,41.3,0,0,1,0,0
4093,65,8,61.56,4,2,61.56,1,0,0,1,0
4094,45,11,35.37,4,1,35.37,1,1,0,0,1
4095,78,46,52.4,3,0,52.4,1,1,0,0,1
4096,40,14,115.17,0,1,115.17,0,0,1,0,1
4097,27,9,81.19,5,1,81.19,0,1,0,0,0
4098,65,51,52.37,0,0,52.37,0,0,0,1,0
4099,32,58,97.51,3,3,97.51,0,0,0,1,0
4100,67,33,77.68,4,1,77.68,1,1,0,0,1
4101,47,21,37.97,1,2,37.97,1,1,0,0,1
4102,35,15,89.02,3,1,89.02,0,0,1,0,0
4103,77,44,109.71,1,1,109.71,0,1,0,0,1
4104,33,14,56.69,10,1,56.69,1,1,0,0,0
4105,71,15,99.98,1,0,99.98,1,1,0,0,0
4106,48,44,22.53,2,3,22.53,1,1,0,0,1
4107,47,18,62.83,2,2,62.830000000000005,1,1,0,0,1
4108,37,66,38.43,2,0,38.43,0,0,1,0,0
4109,37,6,111.08,3,0,111.08,0,1,0,0,1
4110,23,67,68.47,1,1,68.47,1,1,0,0,0
4111,19,1,108.83,4,1,108.83,1,1,0,0,1
4112,67,33,91.99,1,1,91.99000000000001,1,0,0,1,1
4113,56,34,103.22,1,3,103.22,0,0,1,0,0
4114,75,6,90.32,3,0,90.32,0,1,0,0,1
4115,50,43,88.4,4,1,88.39999999999999,0,0,1,0,0
4116,65,66,26.4,2,0,26.400000000000002,0,1,0,0,1
4117,44,33,107.01,1,0,107.00999999999999,0,1,0,0,1
4118,62,50,43.51,2,2,43.51,0,0,0,1,0
4119,42,24,25.84,3,0,25.84,1,0,1,0,0
4120,33,14,102.99,0,1,102.99,0,1,0,0,0
4121,22,10,83.56,3,1,83.56,0,1,0,0,1
4122,68,32,69.08,2,0,69.08,1,0,0,1,0
4123,23,52,59.6,1,0,59.599999999999994,0,1,0,0,0
4124,54,69,100.2,2,0,100.2,0,1,0,0,0
4125,71,38,100.29,1,2,100.29,0,1,0,0,0
4126,44,36,69.64,2,2,69.64,1,0,0,1,0
4127,33,33,75.16,2,2,75.16000000000001,1,0,1,0,0
4128,58,31,74.23,0,0,74.23,1,1,0,0,0
4129,19,33,51.96,3,0,51.96,1,0,1,0,0
4130,38,30,77.98,3,1,77.98,0,0,1,0,0
4131,76,48,62.23,0,1,62.23,0,0,0,1,0
4132,27,49,105.32,4,1,105.32000000000001,0,1,0,0,0
4133,35,10,52.07,1,2,52.07000000000001,0,0,0,1,0
4134,22,20,20.59,2,1,20.59,1,0,1,0,0
4135,20,62,68.8,2,2,68.80000000000001,1,1,0,0,1
4136,77,16,24.73,3,1,24.73,1,0,0,1,0
4137,74,6,52.0,1,0,52.0,1,1,0,0,1
4138,34,11,73.15,2,0,73.14999999999999,1,0,0,1,0
4139,66,19,30.09,3,0,30.090000000000003,0,0,1,0,0
4140,46,44,35.68,2,0,35.68,1,0,0,1,0
4141,50,24,22.0,3,0,22.0,1,1,0,0,0
4142,34,16,93.03,3,3,93.03,1,0,0,1,0
4143,64,66,53.02,3,0,53.02,1,1,0,0,0
4144,45,46,107.96,1,1,107.96,1,1,0,0,0
4145,30,8,40.0,1,0,40.0,1,0,1,0,0
4146,26,0,94.96,3,0,0.0,0,0,1,0,1
4147,66,10,27.16,1,2,27.160000000000004,1,0,0,1,0
4148,42,31,98.03,1,2,98.03,0,0,1,0,0
4149,75,71,74.77,3,0,74.77,0,0,0,1,0
4150,22,29,42.91,2,2,42.910000000000004,1,0,1,0,0
4151,49,30,119.63,2,0,119.63000000000001,1,1,0,0,0
4152,73,66,53.08,2,0,53.080000000000005,0,0,0,1,0
4153,39,29,98.29,1,0,98.28999999999999,1,1,0,0,0
4154,73,42,102.7,3,1,102.69999999999999,1,0,1,0,1
4155,33,22,80.5,0,0,80.5,1,1,0,0,0
4156,61,45,62.76,3,0,62.76,1,0,0,1,0
4157,63,15,74.55,8,2,74.55,0,1,0,0,1
4158,58,70,25.27,3,0,25.27,0,1,0,0,0
4159,61,21,107.32,3,0,107.32,0,1,0,0,1
4160,21,23,35.2,5,0,35.2,0,1,0,0,0
4161,61,24,115.62,4,0,115.62,0,0,0,1,0
4162,62,26,101.49,2,0,101.49,1,0,0,1,1
4163,23,18,107.16,2,0,107.16000000000001,1,1,0,0,0
4164,35,54,22.24,1,1,22.240000000000002,0,0,1,0,0
4165,58,71,36.12,1,1,36.12,1,1,0,0,0
4166,70,41,47.87,0,2,47.870000000000005,0,1,0,0,0
4167,25,48,84.39,0,4,84.39,1,0,1,0,1
4168,19,43,45.31,2,0,45.309999999999995,1,0,1,0,0
4169,68,18,62.9,1,1,62.900000000000006,0,1,0,0,1
4170,57,29,62.74,2,1,62.74,1,0,0,1,0
4171,61,4,21.83,4,0,21.83,1,1,0,0,1
4172,72,7,67.37,0,2,67.36999999999999,1,0,1,0,0
4173,51,27,58.8,0,0,58.8,1,0,1,0,0
4174,19,55,21.87,4,0,21.869999999999997,0,0,1,0,0
4175,50,19,28.1,2,4,28.099999999999998,1,1,0,0,0
4176,74,13,33.4,2,1,33.4,1,0,1,0,0
4177,62,6,72.79,6,1,72.79,0,1,0,0,1
4178,44,69,104.03,2,0,104.03,1,0,1,0,0
4179,62,44,78.23,2,1,78.23,0,0,0,1,0
4180,61,52,62.91,2,1,62.910000000000004,1,1,0,0,0
4181,66,44,48.12,1,1,48.120000000000005,1,0,1,0,0
4182,42,45,81.97,0,2,81.97,0,0,0,1,0
4183,59,31,44.35,0,1,44.349999999999994,0,0,1,0,0
4184,44,51,80.31,0,1,80.31,0,0,1,0,0
4185,69,42,103.26,6,0,103.26,1,1,0,0,1
4186,22,42,103.98,2,1,103.97999999999999,0,0,1,0,0
4187,41,28,47.44,5,0,47.44,1,1,0,0,1
4188,33,16,96.25,1,3,96.25,1,1,0,0,0
4189,23,54,32.56,1,0,32.56,0,1,0,0,1
4190,39,47,88.73,2,1,88.73,1,0,1,0,1
4191,38,54,25.01,3,1,25.009999999999998,1,0,1,0,1
4192,66,11,79.23,0,2,79.23,1,0,0,1,0
4193,78,12,38.99,1,3,38.99,0,0,0,1,0
4194,50,31,54.8,3,0,54.8,1,1,0,0,0
4195,39,47,89.14,3,0,89.14,0,1,0,0,0
4196,33,32,50.74,0,1,50.74,0,0,0,1,0
4197,60,47,83.14,1,1,83.14,0,0,1,0,0
4198,20,20,36.14,4,2,36.14,1,1,0,0,0
4199,34,24,83.79,2,0,83.79,1,1,0,0,0
4200,33,19,55.07,3,0,55.06999999999999,0,0,1,0,0
4201,48,70,35.5,0,2,35.5,0,0,1,0,0
4202,77,20,86.61,3,1,86.61,0,1,0,0,0
4203,60,48,57.67,2,2,57.669999999999995,0,0,0,1,0
4204,66,28,66.2,2,1,66.2,0,0,0,1,0
4205,30,24,105.01,5,1,105.00999999999999,1,1,0,0,1
4206,70,65,98.49,2,1,98.49000000000001,0,1,0,0,0
4207,19,17,57.5,4,2,57.5,0,0,0,1,0
4208,45,5,118.28,1,0,118.28,1,0,1,0,1
4209,18,65,85.41,2,0,85.41,1,1,0,0,1
4210,32,15,110.86,3,1,110.86,1,1,0,0,0
4211,76,50,54.97,2,0,54.97,1,0,1,0,0
4212,78,43,85.85,1,0,85.85000000000001,1,0,0,1,1
4213,73,4,28.06,2,1,28.06,1,1,0,0,1
4214,76,15,102.07,3,0,102.07,1,1,0,0,1
4215,31,39,52.49,4,2,52.489999999999995,0,0,1,0,1
4216,57,27,42.95,3,2,42.95,1,1,0,0,1
4217,27,12,32.1,3,0,32.1,0,1,0,0,1
4218,60,51,93.95,0,2,93.95,1,1,0,0,0
4219,38,40,77.54,1,4,77.53999999999999,1,0,0,1,0
4220,63,58,111.46,2,0,111.46000000000001,1,0,1,0,0
4221,55,27,94.57,2,1,94.57,0,1,0,0,1
4222,57,13,45.61,4,0,45.61,1,1,0,0,0
4223,61,69,88.24,4,0,88.24000000000001,1,1,0,0,0
4224,18,18,110.21,0,1,110.21,1,0,1,0,0
4225,27,35,53.05,0,0,53.05,0,0,1,0,0
4226,65,2,20.92,3,0,20.92,0,1,0,0,1
4227,37,0,56.85,0,1,0.0,1,1,0,0,0
4228,77,24,85.07,2,3,85.07000000000001,1,1,0,0,1
4229,63,37,32.4,1,0,32.4,0,1,0,0,0
4230,47,70,26.45,1,1,26.45,1,1,0,0,0
4231,77,31,20.35,0,1,20.35,0,0,0,1,1
4232,51,56,38.07,2,1,38.07,0,0,1,0,0
4233,62,60,92.37,2,0,92.36999999999999,1,1,0,0,1
4234,30,17,83.91,0,0,83.91,0,1,0,0,1
4235,72,49,23.15,2,0,23.15,1,0,1,0,0
4236,31,24,57.68,3,1,57.68,0,0,1,0,0
4237,43,48,111.22,0,0,111.22000000000001,1,1,0,0,0
4238,42,45,99.63,5,2,99.63000000000001,1,0,1,0,0
4239,48,44,41.32,1,1,41.32,1,1,0,0,0
4240,43,17,79.07,3,2,79.07000000000001,0,1,0,0,0
4241,37,63,104.52,3,1,104.52000000000001,0,0,0,1,1
4242,29,8,92.65,0,3,92.65,1,0,0,1,0
4243,62,38,30.77,2,0,30.77,1,0,0,1,0
4244,74,29,47.86,0,1,47.86,1,1,0,0,0
4245,30,23,61.23,2,2,61.23,1,1,0,0,0
4246,26,65,46.31,2,0,46.31,0,1,0,0,0
4247,20,21,60.96,4,2,60.96,1,1,0,0,1
4248,20,12,30.63,2,0,30.63,0,0,1,0,0
4249,64,37,84.45,4,0,84.45,0,1,0,0,0
4250,72,61,51.4,2,0,51.4,1,1,0,0,1
4251,61,30,78.38,2,1,78.38000000000001,0,1,0,0,0
4252,57,36,84.29,5,0,84.29,1,1,0,0,1
4253,53,54,20.55,1,2,20.55,1,0,1,0,0
4254,29,29,75.99,0,4,75.99,0,1,0,0,1
4255,68,71,88.63,4,2,88.63,0,0,0,1,0
4256,30,66,101.91,5,2,101.91000000000001,1,0,1,0,0
4257,72,25,24.95,4,1,24.95,1,0,1,0,0
4258,69,45,27.51,3,1,27.51,1,1,0,0,1
4259,45,20,29.87,3,2,29.869999999999997,1,1,0,0,0
4260,41,42,50.68,1,0,50.68,0,1,0,0,0
4261,76,7,20.96,2,1,20.96,0,1,0,0,0
4262,65,62,24.76,1,3,24.759999999999998,0,1,0,0,1
4263,75,11,88.85,1,1,88.85000000000001,0,1,0,0,1
4264,53,42,96.67,0,2,96.67,1,0,0,1,0
4265,27,25,91.42,1,1,91.42,0,0,1,0,0
4266,76,61,96.04,0,1,96.03999999999999,0,0,0,1,1
4267,49,42,69.51,2,0,69.51,1,1,0,0,0
4268,25,71,24.39,3,0,24.39,1,1,0,0,0
4269,29,21,93.59,1,0,93.59,0,1,0,0,1
4270,46,53,65.59,0,0,65.59,1,0,1,0,0
4271,52,4,64.68,4,0,64.68,0,1,0,0,1
4272,21,33,21.18,1,0,21.180000000000003,0,0,0,1,1
4273,34,53,47.26,2,0,47.260000000000005,0,1,0,0,0
4274,79,43,111.72,2,2,111.72,0,0,0,1,0
4275,41,49,105.52,1,0,105.52,1,1,0,0,0
4276,30,66,111.43,1,0,111.43,1,1,0,0,0
4277,43,1,114.87,1,2,114.87,0,1,0,0,0
4278,22,69,111.81,0,2,111.81,0,1,0,0,1
4279,61,31,51.23,3,1,51.230000000000004,1,1,0,0,0
4280,25,2,32.11,1,1,32.11,0,1,0,0,1
4281,47,50,57.83,1,4,57.83,0,1,0,0,0
4282,21,64,20.18,1,2,20.18,1,1,0,0,0
4283,29,53,89.55,0,0,89.55,1,1,0,0,1
4284,54,67,53.35,0,0,53.349999999999994,0,0,1,0,0
4285,28,49,87.65,2,1,87.65,1,0,1,0,0
4286,45,66,27.16,3,0,27.16,0,1,0,0,0
4287,73,65,28.1,0,1,28.1,0,0,1,0,0
4288,30,8,89.82,3,4,89.82,1,1,0,0,1
4289,37,55,54.35,2,0,54.35,0,1,0,0,1
4290,20,32,102.33,0,2,102.33,1,0,1,0,0
4291,56,63,58.79,7,0,58.79,1,0,0,1,1
4292,57,44,32.98,1,1,32.98,0,1,0,0,0
4293,53,10,110.97,1,0,110.97,0,0,1,0,0
4294,30,33,93.55,3,0,93.55,0,0,0,1,1
