customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,num_late_payments,churn
3909,63,Female,65,104.44,6788.6,Month-to-month,DSL,5,0,1
3910,48,Female,47,87.47,4111.09,One year,No,1,1,0
3911,37,Female,5,118.81,594.05,Two year,DSL,0,2,0
3912,52,Female,67,98.93,6628.31,Month-to-month,DSL,1,2,1
3913,28,Female,41,80.2,3288.2,One year,Fiber optic,1,1,0
3914,44,Female,4,107.2,428.8,Month-to-month,Fiber optic,3,2,1
3915,19,Male,32,61.71,1974.72,Month-to-month,DSL,3,1,0
3916,20,Female,38,62.31,2367.78,Two year,Fiber optic,0,0,0
3917,70,Female,43,45.07,1938.01,Month-to-month,DSL,1,0,1
3918,58,Female,56,29.35,1643.6,Month-to-month,No,4,1,1
3919,68,Male,41,87.08,3570.28,Two year,No,1,1,0
3920,79,Female,21,103.08,2164.68,Month-to-month,Fiber optic,1,1,0
3921,64,Male,27,38.16,1030.32,Month-to-month,No,2,1,0
3922,39,Male,33,20.98,692.34,One year,Fiber optic,2,3,1
3923,43,Female,34,38.99,1325.66,Two year,No,1,0,0
3924,39,Male,68,92.01,6256.68,Month-to-month,No,4,2,0
3925,52,Female,54,53.64,2896.56,One year,Fiber optic,2,1,0
3926,79,Male,50,104.96,5248.0,Two year,DSL,2,3,1
3927,64,Female,44,53.37,2348.28,Month-to-month,Fiber optic,2,2,0
3928,34,Female,1,77.46,77.46,Month-to-month,DSL,0,0,1
3929,37,Male,55,96.48,5306.4,One year,No,1,0,0
3930,43,Female,46,27.13,1247.98,Month-to-month,No,3,0,0
3931,78,Female,37,92.9,3437.3,Two year,Fiber optic,2,1,0
3932,45,Male,35,36.91,1291.85,One year,DSL,1,2,0
3933,76,Male,13,93.9,1220.7,One year,Fiber optic,2,2,0
3934,21,Female,67,56.68,3797.56,One year,Fiber optic,3,0,0
3935,25,Female,10,32.63,326.3,Two year,Fiber optic,1,0,1
3936,77,Female,21,73.98,1553.58,One year,DSL,1,1,0
3937,21,Female,39,68.02,2652.78,One year,Fiber optic,0,0,0
3938,74,Male,39,97.31,3795.09,Month-to-month,DSL,1,0,0
3939,75,Male,38,51.45,1955.1,Month-to-month,DSL,2,0,1
3940,77,Female,50,66.9,3345.0,One year,Fiber optic,0,0,0
3941,29,Male,28,100.13,2803.64,Two year,Fiber optic,5,0,1
3942,76,Female,34,57.39,1951.26,Month-to-month,No,2,0,0
3943,51,Female,49,109.27,5354.23,Month-to-month,No,3,1,0
3944,50,Male,42,23.54,988.68,One year,DSL,2,1,0
3945,47,Male,51,42.94,2189.94,One year,Fiber optic,3,1,0
3946,35,Female,33,58.04,1915.32,Month-to-month,Fiber optic,1,0,1
3947,51,Male,62,117.63,7293.06,One year,No,1,2,0
3948,68,Female,30,86.81,2604.3,Two year,No,1,0,1
3949,28,Male,53,25.29,1340.37,One year,DSL,1,2,0
3950,30,Male,54,74.59,4027.86,Month-to-month,DSL,2,0,0
3951,49,Male,70,86.16,6031.2,Month-to-month,No,3,3,1
3952,23,Female,33,73.46,2424.18,Two year,DSL,4,0,0
3953,66,Female,6,70.35,422.1,Month-to-month,Fiber optic,2,2,1
3954,57,Male,33,85.12,2808.96,Month-to-month,DSL,5,1,1
3955,50,Male,54,64.86,3502.44,Month-to-month,No,1,0,1
3956,70,Female,56,69.99,3919.44,One year,DSL,0,4,0
3957,36,Male,68,91.83,6244.44,Month-to-month,Fiber optic,1,2,0
3958,61,Male,15,71.25,1068.75,One year,Fiber optic,2,1,0
3959,65,Male,42,30.9,1297.8,Two year,DSL,1,0,0
3960,57,Male,60,58.47,3508.2,One year,No,0,4,0
3961,56,Male,4,118.74,474.96,One year,Fiber optic,2,0,1
3962,31,Male,8,29.16,233.28,Month-to-month,DSL,1,1,1
3963,30,Male,66,35.58,2348.28,Two year,Fiber optic,1,0,0
3964,42,Male,63,88.84,5596.92,Month-to-month,DSL,1,1,1
3965,79,Male,25,91.52,2288.0,Month-to-month,No,5,1,1
3966,26,Female,9,27.02,243.18,One year,Fiber optic,1,0,0
3967,53,Male,54,25.28,1365.12,Two year,No,2,1,0
3968,32,Male,39,90.63,3534.57,Month-to-month,No,4,0,1
3969,62,Male,67,27.22,1823.74,Month-to-month,No,1,0,1
3970,67,Female,12,53.57,642.84,Month-to-month,No,1,0,1
3971,25,Female,14,119.18,1668.52,Month-to-month,DSL,3,1,1
3972,51,Male,42,116.06,4874.52,One year,DSL,2,1,0
3973,44,Female,54,24.45,1320.3,One year,Fiber optic,2,0,0
3974,30,Male,44,75.9,3339.6,Two year,DSL,0,0,0
3975,40,Female,63,91.62,5772.06,Two year,DSL,0,0,0
3976,45,Female,13,20.58,267.54,One year,DSL,2,0,1
3977,60,Female,37,25.72,951.64,Month-to-month,Fiber optic,3,3,0
3978,24,Male,28,40.57,1135.96,Month-to-month,Fiber optic,0,1,0
3979,67,Male,18,23.49,422.82,One year,Fiber optic,0,1,0
3980,41,Male,59,100.13,5907.67,One year,Fiber optic,0,2,1
3981,77,Female,62,101.48,6291.76,Two year,Fiber optic,1,0,0
3982,25,Male,53,99.92,5295.76,One year,Fiber optic,0,1,1
3983,36,Male,65,47.08,3060.2,Month-to-month,DSL,2,1,0
3984,77,Male,25,53.02,1325.5,Month-to-month,DSL,0,1,0
3985,54,Male,12,25.89,310.68,Two year,No,2,2,1
3986,45,Male,43,54.39,2338.77,Two year,DSL,1,1,0
3987,52,Female,24,42.64,1023.36,Month-to-month,DSL,4,2,1
3988,56,Female,32,73.65,2356.8,Month-to-month,DSL,1,0,0
3989,70,Male,56,40.47,2266.32,Month-to-month,Fiber optic,1,1,1
3990,40,Male,27,94.9,2562.3,One year,DSL,2,0,0
3991,78,Male,20,60.48,1209.6,One year,No,0,0,0
3992,65,Male,47,63.53,2985.91,Month-to-month,Fiber optic,4,1,1
3993,60,Male,15,98.51,1477.65,Month-to-month,DSL,3,1,0
3994,19,Male,41,81.27,3332.07,Month-to-month,DSL,2,1,0
3995,34,Female,52,39.26,2041.52,Two year,Fiber optic,1,2,0
3996,20,Female,68,65.64,4463.52,Month-to-month,Fiber optic,2,1,0
3997,43,Female,22,108.63,2389.86,Month-to-month,Fiber optic,2,0,0
3998,72,Male,41,96.18,3943.38,Month-to-month,Fiber optic,2,1,1
3999,53,Male,28,64.35,1801.8,Month-to-month,Fiber optic,0,1,0
4000,18,Male,39,68.32,2664.48,Month-to-month,DSL,2,0,0
4001,75,Male,16,88.1,1409.6,Two year,DSL,3,1,1
4002,74,Male,70,110.17,7711.9,Month-to-month,DSL,6,0,0
4003,65,Female,22,37.12,816.64,Two year,DSL,2,2,1
4004,31,Female,14,109.08,1527.12,Month-to-month,DSL,1,0,1
4005,75,Female,39,41.4,1614.6,Month-to-month,Fiber optic,4,1,1
4006,61,Female,30,106.93,3207.9,One year,DSL,3,1,0
4007,36,Female,4,106.83,427.32,One year,Fiber optic,2,1,1
4008,38,Male,29,70.23,2036.67,Month-to-month,DSL,1,2,0
4009,61,Male,27,53.53,1445.31,One year,DSL,3,0,1
4010,45,Female,27,110.98,2996.46,One year,DSL,4,0,0
4011,45,Male,54,53.53,2890.62,One year,No,2,0,0
4012,62,Male,8,103.4,827.2,Month-to-month,Fiber optic,2,1,0
4013,56,Male,17,104.58,1777.86,Month-to-month,No,2,0,1
4014,36,Female,39,72.03,2809.17,One year,Fiber optic,0,1,1
4015,74,Male,27,111.04,2998.08,Two year,Fiber optic,4,1,0
4016,53,Male,66,106.27,7013.82,Month-to-month,DSL,0,0,1
4017,50,Female,29,31.03,899.87,One year,No,5,1,1
4018,67,Male,48,76.79,3685.92,Month-to-month,Fiber optic,1,0,1
4019,64,Male,53,58.47,3098.91,One year,DSL,1,0,0
4020,63,Female,42,116.97,4912.74,One year,DSL,3,1,0
4021,41,Female,38,63.44,2410.72,Two year,DSL,3,0,0
4022,72,Female,41,58.03,2379.23,Two year,Fiber optic,1,1,0
4023,19,Male,6,45.64,273.84,Month-to-month,DSL,2,3,0
4024,58,Female,59,115.4,6808.6,One year,DSL,3,2,1
4025,70,Female,26,66.21,1721.46,Two year,Fiber optic,0,0,0
4026,71,Male,26,75.91,1973.66,Month-to-month,Fiber optic,1,1,0
4027,67,Male,2,83.8,167.6,One year,DSL,3,1,1
4028,43,Female,5,23.76,118.8,Month-to-month,Fiber optic,0,1,0
4029,75,Male,21,24.32,510.72,One year,DSL,3,3,0
4030,18,Female,51,107.47,5480.97,One year,No,4,1,0
4031,71,Male,23,23.39,537.97,Month-to-month,DSL,1,1,0
4032,56,Male,14,23.03,322.42,Month-to-month,Fiber optic,4,2,1
4033,70,Female,46,93.75,4312.5,One year,Fiber optic,1,1,0
4034,44,Male,67,42.99,2880.33,One year,Fiber optic,3,1,0
4035,19,Male,42,92.33,3877.86,Month-to-month,No,4,0,0
4036,78,Male,68,113.99,7751.32,Month-to-month,Fiber optic,2,0,0
4037,38,Male,63,86.6,5455.8,One year,DSL,1,1,1
4038,74,Male,18,38.1,685.8,Month-to-month,Fiber optic,3,2,0
4039,57,Female,48,67.76,3252.48,One year,Fiber optic,3,1,0
4040,78,Female,26,63.94,1662.44,One year,Fiber optic,5,1,1
4041,34,Female,64,21.61,1383.04,One year,Fiber optic,0,1,0
4042,54,Female,24,35.88,861.12,Month-to-month,DSL,3,0,0
4043,78,Female,53,35.85,1900.05,One year,DSL,1,1,1
4044,39,Male,28,114.26,3199.28,Month-to-month,DSL,1,0,1
4045,24,Female,6,94.87,569.22,One year,Fiber optic,1,2,0
4046,63,Male,19,106.0,2014.0,Month-to-month,DSL,0,3,1
4047,28,Male,0,40.5,0.0,Month-to-month,DSL,1,0,1
4048,61,Female,32,84.57,2706.24,Month-to-month,No,4,1,1
4049,42,Male,68,71.04,4830.72,Month-to-month,Fiber optic,4,2,0
4050,79,Female,3,106.62,319.86,One year,Fiber optic,1,0,1
4051,63,Female,70,52.33,3663.1,Two year,Fiber optic,3,0,0
4052,27,Female,62,85.44,5297.28,One year,DSL,1,1,0
4053,64,Male,70,116.6,8162.0,Month-to-month,DSL,0,0,1
4054,51,Male,62,20.81,1290.22,Two year,Fiber optic,3,0,0
4055,57,Male,2,82.04,164.08,Month-to-month,Fiber optic,2,0,1
4056,73,Male,16,103.83,1661.28,Month-to-month,No,3,0,0
4057,54,Female,19,33.73,640.87,Month-to-month,Fiber optic,0,1,1
4058,58,Male,4,39.95,159.8,Month-to-month,DSL,2,1,1
4059,47,Male,65,72.27,4697.55,One year,Fiber optic,2,1,0
4060,52,Female,2,54.42,108.84,One year,DSL,0,2,0
4061,28,Male,54,71.06,3837.24,One year,DSL,3,0,0
4062,72,Female,29,101.51,2943.79,Month-to-month,No,3,1,0
4063,77,Female,59,24.98,1473.82,Month-to-month,Fiber optic,3,1,1
4064,69,Female,70,26.9,1883.0,Month-to-month,Fiber optic,0,2,0
4065,39,Female,34,71.45,2429.3,Month-to-month,No,0,0,0
4066,47,Female,35,68.23,2388.05,Month-to-month,No,2,0,0
4067,23,Female,60,53.93,3235.8,Month-to-month,DSL,1,2,0
4068,78,Male,33,74.36,2453.88,One year,No,1,1,0
4069,50,Male,39,51.88,2023.32,Month-to-month,DSL,2,1,0
4070,66,Female,44,25.33,1114.52,Month-to-month,No,2,0,0
4071,67,Female,5,101.02,505.1,One year,Fiber optic,0,2,1
4072,76,Male,16,32.83,525.28,Month-to-month,DSL,3,2,0
4073,32,Female,38,104.8,3982.4,One year,DSL,2,0,0
4074,75,Male,62,90.58,5615.96,Month-to-month,Fiber optic,2,1,0
4075,61,Female,20,61.88,1237.6,Month-to-month,No,4,1,0
4076,40,Female,53,75.67,4010.51,Month-to-month,Fiber optic,3,0,0
4077,40,Male,28,83.49,2337.72,One year,DSL,1,0,0
4078,41,Male,70,34.89,2442.3,One year,No,1,0,0
4079,76,Male,32,109.24,3495.68,One year,DSL,2,0,0
4080,26,Female,60,100.75,6045.0,One year,Fiber optic,2,1,1
4081,53,Male,16,80.21,1283.36,Two year,Fiber optic,1,2,0
4082,31,Female,8,78.35,626.8,One year,DSL,3,0,1
4083,71,Male,64,113.59,7269.76,Month-to-month,Fiber optic,4,1,1
4084,20,Male,48,69.63,3342.24,One year,No,4,1,1
4085,77,Male,55,32.41,1782.55,One year,No,0,0,0
4086,68,Female,26,79.45,2065.7,Month-to-month,DSL,2,1,0
4087,67,Male,37,35.64,1318.68,Month-to-month,DSL,1,2,0
4088,73,Male,51,114.9,5859.9,One year,DSL,0,1,0
4089,43,Male,60,118.5,7110.0,Month-to-month,DSL,2,1,0
4090,27,Male,43,59.98,2579.14,Month-to-month,Fiber optic,4,0,0
4091,23,Male,60,85.38,5122.8,Month-to-month,DSL,1,2,0
4092,75,Female,59,41.3,2436.7,One year,DSL,3,2,0
4093,65,Male,8,61.56,492.48,Two year,Fiber optic,4,2,0
4094,45,Male,11,35.37,389.07,Month-to-month,Fiber optic,4,1,1
4095,78,Male,46,52.4,2410.4,Month-to-month,Fiber optic,3,0,1
4096,40,Female,14,115.17,1612.38,One year,DSL,0,1,1
4097,27,Female,9,81.19,730.71,Month-to-month,No,5,1,0
4098,65,Female,51,52.37,2670.87,Two year,No,0,0,0
4099,32,Female,58,97.51,5655.58,Two year,Fiber optic,3,3,0
4100,67,Male,33,77.68,2563.44,Month-to-month,Fiber optic,4,1,1
4101,47,Male,21,37.97,797.37,Month-to-month,Fiber optic,1,2,1
4102,35,Female,15,89.02,1335.3,One year,Fiber optic,3,1,0
4103,77,Female,44,109.71,4827.24,Month-to-month,DSL,1,1,1
4104,33,Male,14,56.69,793.66,Month-to-month,Fiber optic,10,1,0
4105,71,Male,15,99.98,1499.7,Month-to-month,DSL,1,0,0
4106,48,Male,44,22.53,991.32,Month-to-month,DSL,2,3,1
4107,47,Male,18,62.83,1130.94,Month-to-month,DSL,2,2,1
4108,37,Female,66,38.43,2536.38,One year,No,2,0,0
4109,37,Female,6,111.08,666.48,Month-to-month,DSL,3,0,1
4110,23,Male,67,68.47,4587.49,Month-to-month,DSL,1,1,0
4111,19,Male,1,108.83,108.83,Month-to-month,DSL,4,1,1
4112,67,Male,33,91.99,3035.67,Two year,No,1,1,1
4113,56,Female,34,103.22,3509.48,One year,Fiber optic,1,3,0
4114,75,Female,6,90.32,541.92,Month-to-month,DSL,3,0,1
4115,50,Female,43,88.4,3801.2,One year,DSL,4,1,0
4116,65,Female,66,26.4,1742.4,Month-to-month,Fiber optic,2,0,1
4117,44,Female,33,107.01,3531.33,Month-to-month,No,1,0,1
4118,62,Female,50,43.51,2175.5,Two year,DSL,2,2,0
4119,42,Male,24,25.84,620.16,One year,Fiber optic,3,0,0
4120,33,Female,14,102.99,1441.86,Month-to-month,DSL,0,1,0
4121,22,Female,10,83.56,835.6,Month-to-month,No,3,1,1
4122,68,Male,32,69.08,2210.56,Two year,No,2,0,0
4123,23,Female,52,59.6,3099.2,Month-to-month,DSL,1,0,0
4124,54,Female,69,100.2,6913.8,Month-to-month,DSL,2,0,0
4125,71,Female,38,100.29,3811.02,Month-to-month,No,1,2,0
4126,44,Male,36,69.64,2507.04,Two year,Fiber optic,2,2,0
4127,33,Male,33,75.16,2480.28,One year,Fiber optic,2,2,0
4128,58,Male,31,74.23,2301.13,Month-to-month,DSL,0,0,0
4129,19,Male,33,51.96,1714.68,One year,DSL,3,0,0
4130,38,Female,30,77.98,2339.4,One year,No,3,1,0
4131,76,Female,48,62.23,2987.04,Two year,No,0,1,0
4132,27,Female,49,105.32,5160.68,Month-to-month,No,4,1,0
4133,35,Female,10,52.07,520.7,Two year,No,1,2,0
4134,22,Male,20,20.59,411.8,One year,Fiber optic,2,1,0
4135,20,Male,62,68.8,4265.6,Month-to-month,Fiber optic,2,2,1
4136,77,Male,16,24.73,395.68,Two year,No,3,1,0
4137,74,Male,6,52.0,312.0,Month-to-month,No,1,0,1
4138,34,Male,11,73.15,804.65,Two year,DSL,2,0,0
4139,66,Female,19,30.09,571.71,One year,DSL,3,0,0
4140,46,Male,44,35.68,1569.92,Two year,Fiber optic,2,0,0
4141,50,Male,24,22.0,528.0,Month-to-month,Fiber optic,3,0,0
4142,34,Male,16,93.03,1488.48,Two year,Fiber optic,3,3,0
4143,64,Male,66,53.02,3499.32,Month-to-month,DSL,3,0,0
4144,45,Male,46,107.96,4966.16,Month-to-month,Fiber optic,1,1,0
4145,30,Male,8,40.0,320.0,One year,Fiber optic,1,0,0
4146,26,Female,0,94.96,0.0,One year,No,3,0,1
4147,66,Male,10,27.16,271.6,Two year,DSL,1,2,0
4148,42,Female,31,98.03,3038.93,One year,Fiber optic,1,2,0
4149,75,Female,71,74.77,5308.67,Two year,Fiber optic,3,0,0
4150,22,Male,29,42.91,1244.39,One year,No,2,2,0
4151,49,Male,30,119.63,3588.9,Month-to-month,No,2,0,0
4152,73,Female,66,53.08,3503.28,Two year,DSL,2,0,0
4153,39,Male,29,98.29,2850.41,Month-to-month,Fiber optic,1,0,0
4154,73,Male,42,102.7,4313.4,One year,Fiber optic,3,1,1
4155,33,Male,22,80.5,1771.0,Month-to-month,DSL,0,0,0
4156,61,Male,45,62.76,2824.2,Two year,DSL,3,0,0
4157,63,Female,15,74.55,1118.25,Month-to-month,No,8,2,1
4158,58,Female,70,25.27,1768.9,Month-to-month,No,3,0,0
4159,61,Female,21,107.32,2253.72,Month-to-month,DSL,3,0,1
4160,21,Female,23,35.2,809.6,Month-to-month,Fiber optic,5,0,0
4161,61,Female,24,115.62,2774.88,Two year,Fiber optic,4,0,0
4162,62,Male,26,101.49,2638.74,Two year,No,2,0,1
4163,23,Male,18,107.16,1928.88,Month-to-month,DSL,2,0,0
4164,35,Female,54,22.24,1200.96,One year,Fiber optic,1,1,0
4165,58,Male,71,36.12,2564.52,Month-to-month,DSL,1,1,0
4166,70,Female,41,47.87,1962.67,Month-to-month,Fiber optic,0,2,0
4167,25,Male,48,84.39,4050.72,One year,Fiber optic,0,4,1
4168,19,Male,43,45.31,1948.33,One year,Fiber optic,2,0,0
4169,68,Female,18,62.9,1132.2,Month-to-month,DSL,1,1,1
4170,57,Male,29,62.74,1819.46,Two year,No,2,1,0
4171,61,Male,4,21.83,87.32,Month-to-month,Fiber optic,4,0,1
4172,72,Male,7,67.37,471.59,One year,DSL,0,2,0
4173,51,Male,27,58.8,1587.6,One year,Fiber optic,0,0,0
4174,19,Female,55,21.87,1202.85,One year,DSL,4,0,0
4175,50,Male,19,28.1,533.9,Month-to-month,DSL,2,4,0
4176,74,Male,13,33.4,434.2,One year,Fiber optic,2,1,0
4177,62,Female,6,72.79,436.74,Month-to-month,Fiber optic,6,1,1
4178,44,Male,69,104.03,7178.07,One year,No,2,0,0
4179,62,Female,44,78.23,3442.12,Two year,DSL,2,1,0
4180,61,Male,52,62.91,3271.32,Month-to-month,Fiber optic,2,1,0
4181,66,Male,44,48.12,2117.28,One year,DSL,1,1,0
4182,42,Female,45,81.97,3688.65,Two year,DSL,0,2,0
4183,59,Female,31,44.35,1374.85,One year,Fiber optic,0,1,0
4184,44,Female,51,80.31,4095.81,One year,Fiber optic,0,1,0
4185,69,Male,42,103.26,4336.92,Month-to-month,Fiber optic,6,0,1
4186,22,Female,42,103.98,4367.16,One year,Fiber optic,2,1,0
4187,41,Male,28,47.44,1328.32,Month-to-month,Fiber optic,5,0,1
4188,33,Male,16,96.25,1540.0,Month-to-month,DSL,1,3,0
4189,23,Female,54,32.56,1758.24,Month-to-month,No,1,0,1
4190,39,Male,47,88.73,4170.31,One year,DSL,2,1,1
4191,38,Male,54,25.01,1350.54,One year,Fiber optic,3,1,1
4192,66,Male,11,79.23,871.53,Two year,Fiber optic,0,2,0
4193,78,Female,12,38.99,467.88,Two year,DSL,1,3,0
4194,50,Male,31,54.8,1698.8,Month-to-month,No,3,0,0
4195,39,Female,47,89.14,4189.58,Month-to-month,DSL,3,0,0
4196,33,Female,32,50.74,1623.68,Two year,DSL,0,1,0
4197,60,Female,47,83.14,3907.58,One year,Fiber optic,1,1,0
4198,20,Male,20,36.14,722.8,Month-to-month,No,4,2,0
4199,34,Male,24,83.79,2010.96,Month-to-month,DSL,2,0,0
4200,33,Female,19,55.07,1046.33,One year,No,3,0,0
4201,48,Female,70,35.5,2485.0,One year,Fiber optic,0,2,0
4202,77,Female,20,86.61,1732.2,Month-to-month,Fiber optic,3,1,0
4203,60,Female,48,57.67,2768.16,Two year,DSL,2,2,0
4204,66,Female,28,66.2,1853.6,Two year,Fiber optic,2,1,0
4205,30,Male,24,105.01,2520.24,Month-to-month,Fiber optic,5,1,1
4206,70,Female,65,98.49,6401.85,Month-to-month,Fiber optic,2,1,0
4207,19,Female,17,57.5,977.5,Two year,No,4,2,0
4208,45,Male,5,118.28,591.4,One year,Fiber optic,1,0,1
4209,18,Male,65,85.41,5551.65,Month-to-month,No,2,0,1
4210,32,Male,15,110.86,1662.9,Month-to-month,DSL,3,1,0
4211,76,Male,50,54.97,2748.5,One year,Fiber optic,2,0,0
4212,78,Male,43,85.85,3691.55,Two year,DSL,1,0,1
4213,73,Male,4,28.06,112.24,Month-to-month,DSL,2,1,1
4214,76,Male,15,102.07,1531.05,Month-to-month,DSL,3,0,1
4215,31,Female,39,52.49,2047.11,One year,DSL,4,2,1
4216,57,Male,27,42.95,1159.65,Month-to-month,DSL,3,2,1
4217,27,Female,12,32.1,385.2,Month-to-month,Fiber optic,3,0,1
4218,60,Male,51,93.95,4791.45,Month-to-month,DSL,0,2,0
4219,38,Male,40,77.54,3101.6,Two year,Fiber optic,1,4,0
4220,63,Male,58,111.46,6464.68,One year,Fiber optic,2,0,0
4221,55,Female,27,94.57,2553.39,Month-to-month,DSL,2,1,1
4222,57,Male,13,45.61,592.93,Month-to-month,Fiber optic,4,0,0
4223,61,Male,69,88.24,6088.56,Month-to-month,DSL,4,0,0
4224,18,Male,18,110.21,1983.78,One year,DSL,0,1,0
4225,27,Female,35,53.05,1856.75,One year,DSL,0,0,0
4226,65,Female,2,20.92,41.84,Month-to-month,DSL,3,0,1
4227,37,Male,0,56.85,0.0,Month-to-month,DSL,0,1,0
4228,77,Male,24,85.07,2041.68,Month-to-month,DSL,2,3,1
4229,63,Female,37,32.4,1198.8,Month-to-month,DSL,1,0,0
4230,47,Male,70,26.45,1851.5,Month-to-month,DSL,1,1,0
4231,77,Female,31,20.35,630.85,Two year,No,0,1,1
4232,51,Female,56,38.07,2131.92,One year,Fiber optic,2,1,0
4233,62,Male,60,92.37,5542.2,Month-to-month,Fiber optic,2,0,1
4234,30,Female,17,83.91,1426.47,Month-to-month,Fiber optic,0,0,1
4235,72,Male,49,23.15,1134.35,One year,No,2,0,0
4236,31,Female,24,57.68,1384.32,One year,DSL,3,1,0
4237,43,Male,48,111.22,5338.56,Month-to-month,Fiber optic,0,0,0
4238,42,Male,45,99.63,4483.35,One year,DSL,5,2,0
4239,48,Male,44,41.32,1818.08,Month-to-month,Fiber optic,1,1,0
4240,43,Female,17,79.07,1344.19,Month-to-month,Fiber optic,3,2,0
4241,37,Female,63,104.52,6584.76,Two year,Fiber optic,3,1,1
4242,29,Male,8,92.65,741.2,Two year,Fiber optic,0,3,0
4243,62,Male,38,30.77,1169.26,Two year,DSL,2,0,0
4244,74,Male,29,47.86,1387.94,Month-to-month,DSL,0,1,0
4245,30,Male,23,61.23,1408.29,Month-to-month,DSL,2,2,0
4246,26,Female,65,46.31,3010.15,Month-to-month,DSL,2,0,0
4247,20,Male,21,60.96,1280.16,Month-to-month,No,4,2,1
4248,20,Female,12,30.63,367.56,One year,DSL,2,0,0
4249,64,Female,37,84.45,3124.65,Month-to-month,Fiber optic,4,0,0
4250,72,Male,61,51.4,3135.4,Month-to-month,Fiber optic,2,0,1
4251,61,Female,30,78.38,2351.4,Month-to-month,No,2,1,0
4252,57,Male,36,84.29,3034.44,Month-to-month,DSL,5,0,1
4253,53,Male,54,20.55,1109.7,One year,DSL,1,2,0
4254,29,Female,29,75.99,2203.71,Month-to-month,No,0,4,1
4255,68,Female,71,88.63,6292.73,Two year,Fiber optic,4,2,0
4256,30,Male,66,101.91,6726.06,One year,DSL,5,2,0
4257,72,Male,25,24.95,623.75,One year,Fiber optic,4,1,0
4258,69,Male,45,27.51,1237.95,Month-to-month,No,3,1,1
4259,45,Male,20,29.87,597.4,Month-to-month,DSL,3,2,0
4260,41,Female,42,50.68,2128.56,Month-to-month,Fiber optic,1,0,0
4261,76,Female,7,20.96,146.72,Month-to-month,DSL,2,1,0
4262,65,Female,62,24.76,1535.12,Month-to-month,DSL,1,3,1
4263,75,Female,11,88.85,977.35,Month-to-month,Fiber optic,1,1,1
4264,53,Male,42,96.67,4060.14,Two year,DSL,0,2,0
4265,27,Female,25,91.42,2285.5,One year,DSL,1,1,0
4266,76,Female,61,96.04,5858.44,Two year,DSL,0,1,1
4267,49,Male,42,69.51,2919.42,Month-to-month,Fiber optic,2,0,0
4268,25,Male,71,24.39,1731.69,Month-to-month,Fiber optic,3,0,0
4269,29,Female,21,93.59,1965.39,Month-to-month,Fiber optic,1,0,1
4270,46,Male,53,65.59,3476.27,One year,No,0,0,0
4271,52,Female,4,64.68,258.72,Month-to-month,Fiber optic,4,0,1
4272,21,Female,33,21.18,698.94,Two year,Fiber optic,1,0,1
4273,34,Female,53,47.26,2504.78,Month-to-month,Fiber optic,2,0,0
4274,79,Female,43,111.72,4803.96,Two year,Fiber optic,2,2,0
4275,41,Male,49,105.52,5170.48,Month-to-month,DSL,1,0,0
4276,30,Male,66,111.43,7354.38,Month-to-month,Fiber optic,1,0,0
4277,43,Female,1,114.87,114.87,Month-to-month,DSL,1,2,0
4278,22,Female,69,111.81,7714.89,Month-to-month,DSL,0,2,1
4279,61,Male,31,51.23,1588.13,Month-to-month,Fiber optic,3,1,0
4280,25,Female,2,32.11,64.22,Month-to-month,Fiber optic,1,1,1
4281,47,Female,50,57.83,2891.5,Month-to-month,DSL,1,4,0
4282,21,Male,64,20.18,1291.52,Month-to-month,DSL,1,2,0
4283,29,Male,53,89.55,4746.15,Month-to-month,No,0,0,1
4284,54,Female,67,53.35,3574.45,One year,Fiber optic,0,0,0
4285,28,Male,49,87.65,4294.85,One year,Fiber optic,2,1,0
4286,45,Female,66,27.16,1792.56,Month-to-month,DSL,3,0,0
4287,73,Female,65,28.1,1826.5,One year,Fiber optic,0,1,0
4288,30,Male,8,89.82,718.56,Month-to-month,No,3,4,1
4289,37,Female,55,54.35,2989.25,Month-to-month,DSL,2,0,1
4290,20,Male,32,102.33,3274.56,One year,DSL,0,2,0
4291,56,Male,63,58.79,3703.77,Two year,Fiber optic,7,0,1
4292,57,Female,44,32.98,1451.12,Month-to-month,DSL,1,1,0
4293,53,Female,10,110.97,1109.7,One year,Fiber optic,1,0,0
4294,30,Female,33,93.55,3087.15,Two year,Fiber optic,3,0,1
4295,51,Female,40,73.12,2924.8,Two year,DSL,2,2,0
4296,46,Male,71,34.73,2465.83,One year,DSL,5,0,0
4297,31,Female,16,55.76,892.16,One year,DSL,2,1,0
4298,40,Male,54,100.36,5419.44,One year,Fiber optic,1,1,0
4299,64,Male,39,69.6,2714.4,Month-to-month,No,4,2,0
4300,59,Female,48,70.88,3402.24,Two year,Fiber optic,1,1,0
4301,79,Male,29,55.68,1614.72,One year,DSL,1,1,0
4302,76,Male,24,31.72,761.28,Month-to-month,Fiber optic,2,0,0
4303,70,Female,37,37.38,1383.06,One year,DSL,4,1,0
4304,40,Female,9,101.33,911.97,Month-to-month,DSL,1,1,0
4305,73,Male,42,21.62,908.04,Month-to-month,No,1,3,0
4306,63,Female,46,97.12,4467.52,Two year,DSL,2,1,0
4307,48,Male,58,108.62,6299.96,Month-to-month,No,2,2,1
4308,20,Male,25,51.6,1290.0,Month-to-month,Fiber optic,3,2,0
